customer_key,r_score,f_score,m_score,rfm_code,customer_segment
26945,1,2,3,123,At Risk / Lost
30052,1,2,3,123,At Risk / Lost
27631,1,2,3,123,At Risk / Lost
30344,1,2,3,123,At Risk / Lost
27601,1,2,3,123,At Risk / Lost
26474,1,2,3,123,At Risk / Lost
30321,1,2,3,123,At Risk / Lost
27387,1,2,3,123,At Risk / Lost
28837,1,2,3,123,At Risk / Lost
29070,1,2,3,123,At Risk / Lost
26653,1,2,3,123,At Risk / Lost
27994,1,2,3,123,At Risk / Lost
26356,1,2,3,123,At Risk / Lost
28070,1,2,3,123,At Risk / Lost
30119,1,2,3,123,At Risk / Lost
30240,1,2,3,123,At Risk / Lost
30121,1,2,3,123,At Risk / Lost
28647,1,2,3,123,At Risk / Lost
29626,1,2,3,123,At Risk / Lost
29674,1,2,3,123,At Risk / Lost
28372,1,2,3,123,At Risk / Lost
28025,1,2,3,123,At Risk / Lost
27217,1,2,3,123,At Risk / Lost
26951,1,2,3,123,At Risk / Lost
27899,1,2,3,123,At Risk / Lost
28064,1,2,3,123,At Risk / Lost
26335,1,2,3,123,At Risk / Lost
29296,1,2,3,123,At Risk / Lost
29522,1,2,3,123,At Risk / Lost
28065,1,2,3,123,At Risk / Lost
29470,1,2,3,123,At Risk / Lost
29007,1,2,3,123,At Risk / Lost
27054,1,2,3,123,At Risk / Lost
29893,1,2,3,123,At Risk / Lost
30177,1,2,3,123,At Risk / Lost
26565,1,2,3,123,At Risk / Lost
27321,1,2,3,123,At Risk / Lost
28321,1,2,3,123,At Risk / Lost
30452,1,2,3,123,At Risk / Lost
29994,1,2,3,123,At Risk / Lost
26332,1,2,3,123,At Risk / Lost
26850,1,2,3,123,At Risk / Lost
28458,1,2,3,123,At Risk / Lost
29502,1,2,3,123,At Risk / Lost
28569,1,2,2,122,At Risk / Lost
28868,1,2,2,122,At Risk / Lost
27200,1,2,2,122,At Risk / Lost
30574,1,2,2,122,At Risk / Lost
26758,1,2,2,122,At Risk / Lost
27822,1,2,2,122,At Risk / Lost
29901,1,2,2,122,At Risk / Lost
29654,1,2,2,122,At Risk / Lost
30382,1,2,2,122,At Risk / Lost
29736,1,2,2,122,At Risk / Lost
28638,1,2,2,122,At Risk / Lost
27072,1,2,2,122,At Risk / Lost
26724,1,2,2,122,At Risk / Lost
26358,1,2,2,122,At Risk / Lost
27973,1,2,2,122,At Risk / Lost
27359,1,2,2,122,At Risk / Lost
30074,1,2,2,122,At Risk / Lost
29023,1,2,2,122,At Risk / Lost
29738,1,2,2,122,At Risk / Lost
29906,1,2,2,122,At Risk / Lost
28024,1,2,2,122,At Risk / Lost
27853,1,2,2,122,At Risk / Lost
28594,1,2,2,122,At Risk / Lost
26399,1,2,2,122,At Risk / Lost
26439,1,2,2,122,At Risk / Lost
27462,1,2,2,122,At Risk / Lost
27276,1,2,2,122,At Risk / Lost
29659,1,2,2,122,At Risk / Lost
27712,1,2,2,122,At Risk / Lost
28278,1,2,2,122,At Risk / Lost
27053,1,2,2,122,At Risk / Lost
30139,1,2,2,122,At Risk / Lost
26878,1,2,2,122,At Risk / Lost
29740,1,2,2,122,At Risk / Lost
27091,1,2,2,122,At Risk / Lost
27141,1,2,2,122,At Risk / Lost
29757,1,2,2,122,At Risk / Lost
29945,1,2,2,122,At Risk / Lost
28461,1,2,2,122,At Risk / Lost
26858,1,2,2,122,At Risk / Lost
29416,1,2,2,122,At Risk / Lost
30536,1,2,2,122,At Risk / Lost
26860,1,2,2,122,At Risk / Lost
28874,1,2,2,122,At Risk / Lost
28134,1,2,2,122,At Risk / Lost
26939,1,2,2,122,At Risk / Lost
26763,1,2,2,122,At Risk / Lost
29517,1,2,2,122,At Risk / Lost
26537,1,2,2,122,At Risk / Lost
27969,1,2,2,122,At Risk / Lost
26454,1,2,2,122,At Risk / Lost
26275,1,2,2,122,At Risk / Lost
30211,1,2,2,122,At Risk / Lost
29456,1,2,2,122,At Risk / Lost
28138,1,2,2,122,At Risk / Lost
26287,1,2,2,122,At Risk / Lost
27951,1,2,2,122,At Risk / Lost
28934,1,2,2,122,At Risk / Lost
29912,1,2,2,122,At Risk / Lost
30580,1,2,2,122,At Risk / Lost
28606,1,2,2,122,At Risk / Lost
29067,1,2,2,122,At Risk / Lost
27869,1,2,2,122,At Risk / Lost
27584,1,2,2,122,At Risk / Lost
30117,1,2,2,122,At Risk / Lost
30497,1,2,2,122,At Risk / Lost
29990,1,2,2,122,At Risk / Lost
26385,1,2,2,122,At Risk / Lost
28911,1,2,2,122,At Risk / Lost
29679,1,2,2,122,At Risk / Lost
29689,1,2,2,122,At Risk / Lost
26302,1,2,2,122,At Risk / Lost
28487,1,2,2,122,At Risk / Lost
26300,1,2,2,122,At Risk / Lost
28371,1,2,2,122,At Risk / Lost
30019,1,2,2,122,At Risk / Lost
29444,1,2,2,122,At Risk / Lost
28732,1,2,2,122,At Risk / Lost
29493,1,2,2,122,At Risk / Lost
29667,1,2,2,122,At Risk / Lost
26280,1,2,2,122,At Risk / Lost
27134,1,2,2,122,At Risk / Lost
27084,1,2,2,122,At Risk / Lost
30594,1,2,2,122,At Risk / Lost
29535,1,2,2,122,At Risk / Lost
28416,1,2,2,122,At Risk / Lost
26536,1,2,2,122,At Risk / Lost
29941,1,2,2,122,At Risk / Lost
26281,1,2,2,122,At Risk / Lost
27988,1,2,2,122,At Risk / Lost
27922,1,2,2,122,At Risk / Lost
30446,1,2,2,122,At Risk / Lost
29299,1,2,2,122,At Risk / Lost
30508,1,2,2,122,At Risk / Lost
29238,1,2,2,122,At Risk / Lost
30461,1,2,2,122,At Risk / Lost
27223,1,2,2,122,At Risk / Lost
29054,1,2,2,122,At Risk / Lost
28100,1,2,2,122,At Risk / Lost
30637,1,2,2,122,At Risk / Lost
26784,1,2,2,122,At Risk / Lost
30116,1,2,2,122,At Risk / Lost
30346,1,2,2,122,At Risk / Lost
29804,1,2,2,122,At Risk / Lost
30530,1,2,2,122,At Risk / Lost
27912,1,2,2,122,At Risk / Lost
28034,1,2,2,122,At Risk / Lost
29327,1,2,2,122,At Risk / Lost
27345,1,2,2,122,At Risk / Lost
29393,1,2,2,122,At Risk / Lost
29488,1,2,2,122,At Risk / Lost
27041,1,2,2,122,At Risk / Lost
26601,1,2,2,122,At Risk / Lost
28044,1,2,2,122,At Risk / Lost
27775,1,2,2,122,At Risk / Lost
27404,1,2,2,122,At Risk / Lost
27279,1,2,2,122,At Risk / Lost
28894,1,2,2,122,At Risk / Lost
27089,1,2,2,122,At Risk / Lost
28411,1,2,2,122,At Risk / Lost
28671,1,2,2,122,At Risk / Lost
28474,1,2,2,122,At Risk / Lost
29233,1,2,2,122,At Risk / Lost
29059,1,2,2,122,At Risk / Lost
26627,1,2,2,122,At Risk / Lost
30616,1,2,2,122,At Risk / Lost
29751,1,2,2,122,At Risk / Lost
29169,1,2,2,122,At Risk / Lost
27987,1,2,2,122,At Risk / Lost
30601,1,2,2,122,At Risk / Lost
27135,1,2,2,122,At Risk / Lost
28550,1,2,2,122,At Risk / Lost
28339,1,2,2,122,At Risk / Lost
26805,1,2,2,122,At Risk / Lost
29367,1,2,2,122,At Risk / Lost
27613,1,2,2,122,At Risk / Lost
29562,1,2,2,122,At Risk / Lost
28642,1,2,2,122,At Risk / Lost
27196,1,2,2,122,At Risk / Lost
29062,1,2,2,122,At Risk / Lost
30255,1,2,2,122,At Risk / Lost
27938,1,2,2,122,At Risk / Lost
29133,1,2,2,122,At Risk / Lost
27469,1,2,2,122,At Risk / Lost
26895,1,2,2,122,At Risk / Lost
26606,1,2,2,122,At Risk / Lost
26428,1,2,2,122,At Risk / Lost
27342,1,2,2,122,At Risk / Lost
27639,1,2,2,122,At Risk / Lost
29749,1,2,2,122,At Risk / Lost
28380,1,2,2,122,At Risk / Lost
28297,1,2,2,122,At Risk / Lost
28443,1,2,2,122,At Risk / Lost
26770,1,2,2,122,At Risk / Lost
29709,1,2,2,122,At Risk / Lost
28515,1,2,2,122,At Risk / Lost
30575,1,2,2,122,At Risk / Lost
26946,1,2,2,122,At Risk / Lost
29291,1,2,2,122,At Risk / Lost
26734,1,2,2,122,At Risk / Lost
29340,1,2,2,122,At Risk / Lost
30458,1,2,2,122,At Risk / Lost
29779,1,2,2,122,At Risk / Lost
27608,1,2,2,122,At Risk / Lost
29658,1,2,2,122,At Risk / Lost
27023,1,2,2,122,At Risk / Lost
28137,1,2,2,122,At Risk / Lost
28771,1,2,2,122,At Risk / Lost
30431,1,2,2,122,At Risk / Lost
28492,1,2,2,122,At Risk / Lost
29433,1,2,2,122,At Risk / Lost
29330,1,2,2,122,At Risk / Lost
29269,1,2,2,122,At Risk / Lost
26914,1,2,2,122,At Risk / Lost
29778,1,2,2,122,At Risk / Lost
29445,1,2,2,122,At Risk / Lost
26303,1,2,2,122,At Risk / Lost
29055,1,2,2,122,At Risk / Lost
26994,1,2,2,122,At Risk / Lost
27677,1,2,2,122,At Risk / Lost
27322,1,2,2,122,At Risk / Lost
30467,1,2,2,122,At Risk / Lost
29575,1,2,2,122,At Risk / Lost
27871,1,2,2,122,At Risk / Lost
28682,1,2,2,122,At Risk / Lost
26290,1,2,2,122,At Risk / Lost
28366,1,2,2,122,At Risk / Lost
29977,1,2,2,122,At Risk / Lost
30573,1,2,2,122,At Risk / Lost
27251,1,2,2,122,At Risk / Lost
28512,1,2,2,122,At Risk / Lost
26561,1,2,2,122,At Risk / Lost
28397,1,2,2,122,At Risk / Lost
29100,1,2,2,122,At Risk / Lost
28923,1,2,2,122,At Risk / Lost
29702,1,2,2,122,At Risk / Lost
30337,1,2,2,122,At Risk / Lost
30230,1,2,2,122,At Risk / Lost
27742,1,2,2,122,At Risk / Lost
29292,1,2,2,122,At Risk / Lost
30059,1,2,2,122,At Risk / Lost
28779,1,2,2,122,At Risk / Lost
29678,1,2,2,122,At Risk / Lost
30412,1,2,2,122,At Risk / Lost
26283,1,2,2,122,At Risk / Lost
28161,1,2,2,122,At Risk / Lost
29122,1,2,2,122,At Risk / Lost
29025,1,2,2,122,At Risk / Lost
27801,1,2,2,122,At Risk / Lost
28205,1,2,2,122,At Risk / Lost
27488,1,2,2,122,At Risk / Lost
29395,1,2,2,122,At Risk / Lost
30110,1,2,2,122,At Risk / Lost
28999,1,2,2,122,At Risk / Lost
26731,1,2,2,122,At Risk / Lost
26421,1,2,2,122,At Risk / Lost
26771,1,2,2,122,At Risk / Lost
27113,1,2,2,122,At Risk / Lost
29516,1,2,2,122,At Risk / Lost
28559,1,2,2,122,At Risk / Lost
26461,1,2,2,122,At Risk / Lost
30375,1,2,2,122,At Risk / Lost
30466,1,2,2,122,At Risk / Lost
27081,1,2,2,122,At Risk / Lost
29839,1,2,2,122,At Risk / Lost
26451,1,2,2,122,At Risk / Lost
26623,1,2,2,122,At Risk / Lost
29496,1,2,2,122,At Risk / Lost
27066,1,2,2,122,At Risk / Lost
29693,1,2,2,122,At Risk / Lost
29508,1,2,2,122,At Risk / Lost
30429,1,2,2,122,At Risk / Lost
27124,1,2,2,122,At Risk / Lost
30644,1,2,2,122,At Risk / Lost
26696,1,2,2,122,At Risk / Lost
26503,1,2,2,122,At Risk / Lost
28214,1,2,2,122,At Risk / Lost
27934,1,2,2,122,At Risk / Lost
28917,1,2,2,122,At Risk / Lost
28611,1,2,2,122,At Risk / Lost
26357,1,2,2,122,At Risk / Lost
29004,1,2,2,122,At Risk / Lost
29553,1,2,2,122,At Risk / Lost
29786,1,2,2,122,At Risk / Lost
27849,1,2,2,122,At Risk / Lost
26819,1,2,2,122,At Risk / Lost
28408,1,2,2,122,At Risk / Lost
27689,1,2,2,122,At Risk / Lost
30193,1,2,2,122,At Risk / Lost
30111,1,2,2,122,At Risk / Lost
27256,1,2,2,122,At Risk / Lost
28592,1,2,2,122,At Risk / Lost
28379,1,2,2,122,At Risk / Lost
30132,1,2,2,122,At Risk / Lost
29775,1,2,2,122,At Risk / Lost
27917,1,2,2,122,At Risk / Lost
26273,1,2,2,122,At Risk / Lost
30351,1,2,2,122,At Risk / Lost
26814,1,2,2,122,At Risk / Lost
30237,1,2,2,122,At Risk / Lost
30097,1,2,2,122,At Risk / Lost
26619,1,2,2,122,At Risk / Lost
30044,1,2,1,121,At Risk / Lost
27100,1,2,1,121,At Risk / Lost
28555,1,2,1,121,At Risk / Lost
28567,1,2,1,121,At Risk / Lost
28558,1,2,1,121,At Risk / Lost
29853,1,2,1,121,At Risk / Lost
28219,1,2,1,121,At Risk / Lost
30465,1,2,1,121,At Risk / Lost
27670,1,2,1,121,At Risk / Lost
28240,1,2,1,121,At Risk / Lost
29052,1,2,1,121,At Risk / Lost
29352,1,2,1,121,At Risk / Lost
30355,1,2,1,121,At Risk / Lost
28585,1,2,1,121,At Risk / Lost
30146,1,2,1,121,At Risk / Lost
27978,1,2,1,121,At Risk / Lost
30596,1,2,1,121,At Risk / Lost
29348,1,2,1,121,At Risk / Lost
27812,1,2,1,121,At Risk / Lost
30327,1,2,1,121,At Risk / Lost
28183,1,2,1,121,At Risk / Lost
29966,1,2,1,121,At Risk / Lost
30180,1,2,1,121,At Risk / Lost
26377,1,2,1,121,At Risk / Lost
29049,1,2,1,121,At Risk / Lost
28712,1,2,1,121,At Risk / Lost
27191,1,2,1,121,At Risk / Lost
28040,1,2,1,121,At Risk / Lost
29981,1,2,1,121,At Risk / Lost
29478,1,2,1,121,At Risk / Lost
28282,1,2,1,121,At Risk / Lost
26869,1,2,1,121,At Risk / Lost
29479,1,2,1,121,At Risk / Lost
26535,1,2,1,121,At Risk / Lost
29569,1,2,1,121,At Risk / Lost
26552,1,2,1,121,At Risk / Lost
29548,1,2,1,121,At Risk / Lost
28313,1,2,1,121,At Risk / Lost
27207,1,2,1,121,At Risk / Lost
28450,1,2,1,121,At Risk / Lost
26487,1,2,1,121,At Risk / Lost
27865,1,2,1,121,At Risk / Lost
28979,1,2,1,121,At Risk / Lost
30453,1,2,1,121,At Risk / Lost
30572,1,2,1,121,At Risk / Lost
29783,1,2,1,121,At Risk / Lost
27814,1,2,1,121,At Risk / Lost
29551,1,2,1,121,At Risk / Lost
29061,1,2,1,121,At Risk / Lost
27595,1,2,1,121,At Risk / Lost
27035,1,2,1,121,At Risk / Lost
28136,1,2,1,121,At Risk / Lost
28778,1,2,1,121,At Risk / Lost
28785,1,2,1,121,At Risk / Lost
30297,1,2,1,121,At Risk / Lost
30632,1,2,1,121,At Risk / Lost
27573,1,2,1,121,At Risk / Lost
30377,1,2,1,121,At Risk / Lost
26779,1,2,1,121,At Risk / Lost
26590,1,2,1,121,At Risk / Lost
28236,1,2,1,121,At Risk / Lost
28850,1,2,1,121,At Risk / Lost
27602,1,2,1,121,At Risk / Lost
26560,1,2,1,121,At Risk / Lost
28300,1,2,1,121,At Risk / Lost
29075,1,2,1,121,At Risk / Lost
28560,1,2,1,121,At Risk / Lost
28903,1,2,1,121,At Risk / Lost
28210,1,2,1,121,At Risk / Lost
29442,1,2,1,121,At Risk / Lost
29002,1,2,1,121,At Risk / Lost
26682,1,2,1,121,At Risk / Lost
26886,1,2,1,121,At Risk / Lost
30558,1,2,1,121,At Risk / Lost
30245,1,2,1,121,At Risk / Lost
29172,1,2,1,121,At Risk / Lost
27351,1,2,1,121,At Risk / Lost
28062,1,2,1,121,At Risk / Lost
28878,1,2,1,121,At Risk / Lost
29622,1,2,1,121,At Risk / Lost
28463,1,2,1,121,At Risk / Lost
29285,1,2,1,121,At Risk / Lost
26388,1,2,1,121,At Risk / Lost
29141,1,2,1,121,At Risk / Lost
27758,1,2,1,121,At Risk / Lost
29584,1,2,1,121,At Risk / Lost
26925,1,2,1,121,At Risk / Lost
30003,1,2,1,121,At Risk / Lost
30593,1,2,1,121,At Risk / Lost
27056,1,2,1,121,At Risk / Lost
30488,1,2,1,121,At Risk / Lost
29880,1,2,1,121,At Risk / Lost
28788,1,2,1,121,At Risk / Lost
30597,1,2,1,121,At Risk / Lost
27513,1,2,1,121,At Risk / Lost
29019,1,2,1,121,At Risk / Lost
30242,1,2,1,121,At Risk / Lost
27634,1,2,1,121,At Risk / Lost
29930,1,2,1,121,At Risk / Lost
28289,1,2,1,121,At Risk / Lost
28103,1,2,1,121,At Risk / Lost
29875,1,2,1,121,At Risk / Lost
29159,1,2,1,121,At Risk / Lost
28650,1,2,1,121,At Risk / Lost
29260,1,2,1,121,At Risk / Lost
28653,1,2,1,121,At Risk / Lost
28845,1,2,1,121,At Risk / Lost
28690,1,2,1,121,At Risk / Lost
29635,1,2,1,121,At Risk / Lost
26848,1,2,1,121,At Risk / Lost
26705,1,2,1,121,At Risk / Lost
28964,1,2,1,121,At Risk / Lost
29307,1,2,1,121,At Risk / Lost
27055,1,2,1,121,At Risk / Lost
28897,1,2,1,121,At Risk / Lost
26988,1,2,1,121,At Risk / Lost
30082,1,2,1,121,At Risk / Lost
26406,1,2,1,121,At Risk / Lost
29841,1,2,1,121,At Risk / Lost
30584,1,2,1,121,At Risk / Lost
28952,1,2,1,121,At Risk / Lost
29427,1,2,1,121,At Risk / Lost
26648,1,2,1,121,At Risk / Lost
26851,1,2,1,121,At Risk / Lost
28355,1,2,1,121,At Risk / Lost
28946,1,2,1,121,At Risk / Lost
26492,1,2,1,121,At Risk / Lost
27358,1,2,1,121,At Risk / Lost
27472,1,2,1,121,At Risk / Lost
28251,1,2,1,121,At Risk / Lost
27473,1,2,1,121,At Risk / Lost
28150,1,2,1,121,At Risk / Lost
29034,1,2,1,121,At Risk / Lost
27394,1,2,1,121,At Risk / Lost
29186,1,2,1,121,At Risk / Lost
26967,1,2,1,121,At Risk / Lost
30223,1,2,1,121,At Risk / Lost
26507,1,2,1,121,At Risk / Lost
27856,1,2,1,121,At Risk / Lost
27179,1,2,1,121,At Risk / Lost
30635,1,2,1,121,At Risk / Lost
29345,1,2,1,121,At Risk / Lost
30056,1,2,1,121,At Risk / Lost
28548,1,2,1,121,At Risk / Lost
27376,1,2,1,121,At Risk / Lost
29046,1,2,1,121,At Risk / Lost
28133,1,2,1,121,At Risk / Lost
29785,1,2,1,121,At Risk / Lost
27790,1,2,1,121,At Risk / Lost
27335,1,2,1,121,At Risk / Lost
28010,1,2,1,121,At Risk / Lost
29277,1,2,1,121,At Risk / Lost
29877,1,2,1,121,At Risk / Lost
27892,1,2,1,121,At Risk / Lost
30182,1,2,1,121,At Risk / Lost
30424,1,2,1,121,At Risk / Lost
29868,1,2,1,121,At Risk / Lost
27391,1,2,1,121,At Risk / Lost
29476,1,2,1,121,At Risk / Lost
26585,1,2,1,121,At Risk / Lost
27007,1,2,1,121,At Risk / Lost
29259,1,2,1,121,At Risk / Lost
27401,1,2,1,121,At Risk / Lost
29950,1,2,1,121,At Risk / Lost
27344,1,2,1,121,At Risk / Lost
26514,1,2,1,121,At Risk / Lost
27085,1,2,1,121,At Risk / Lost
28421,1,2,1,121,At Risk / Lost
27466,1,2,1,121,At Risk / Lost
26736,1,2,1,121,At Risk / Lost
29708,1,2,1,121,At Risk / Lost
27766,1,2,1,121,At Risk / Lost
28470,1,2,1,121,At Risk / Lost
26995,1,2,1,121,At Risk / Lost
27126,1,2,1,121,At Risk / Lost
30207,1,2,1,121,At Risk / Lost
28973,1,2,1,121,At Risk / Lost
28341,1,2,1,121,At Risk / Lost
26367,1,2,1,121,At Risk / Lost
28694,1,2,1,121,At Risk / Lost
26873,1,2,1,121,At Risk / Lost
28500,1,2,1,121,At Risk / Lost
26633,1,2,1,121,At Risk / Lost
27213,1,2,1,121,At Risk / Lost
27722,1,2,1,121,At Risk / Lost
27970,1,2,1,121,At Risk / Lost
26353,1,2,1,121,At Risk / Lost
27152,1,2,1,121,At Risk / Lost
29197,1,2,1,121,At Risk / Lost
29743,1,2,1,121,At Risk / Lost
27995,1,2,1,121,At Risk / Lost
29406,1,2,1,121,At Risk / Lost
29069,1,2,1,121,At Risk / Lost
27548,1,1,3,113,At Risk / Lost
28132,1,1,3,113,At Risk / Lost
29306,1,1,3,113,At Risk / Lost
26831,1,1,3,113,At Risk / Lost
27061,1,1,3,113,At Risk / Lost
28334,1,1,3,113,At Risk / Lost
29824,1,1,3,113,At Risk / Lost
27470,1,1,3,113,At Risk / Lost
27140,1,1,3,113,At Risk / Lost
29834,1,1,3,113,At Risk / Lost
26413,1,1,3,113,At Risk / Lost
27588,1,1,3,113,At Risk / Lost
29567,1,1,3,113,At Risk / Lost
30039,1,1,3,113,At Risk / Lost
27557,1,1,3,113,At Risk / Lost
28866,1,1,3,113,At Risk / Lost
28314,1,1,3,113,At Risk / Lost
29557,1,1,3,113,At Risk / Lost
26720,1,1,3,113,At Risk / Lost
30470,1,1,3,113,At Risk / Lost
28394,1,1,3,113,At Risk / Lost
29460,1,1,3,113,At Risk / Lost
29390,1,1,3,113,At Risk / Lost
29911,1,1,2,112,At Risk / Lost
28955,1,1,2,112,At Risk / Lost
30277,1,1,2,112,At Risk / Lost
27374,1,1,2,112,At Risk / Lost
27986,1,1,2,112,At Risk / Lost
29747,1,1,2,112,At Risk / Lost
28707,1,1,2,112,At Risk / Lost
30045,1,1,2,112,At Risk / Lost
27289,1,1,2,112,At Risk / Lost
29429,1,1,2,112,At Risk / Lost
27132,1,1,2,112,At Risk / Lost
27069,1,1,2,112,At Risk / Lost
29214,1,1,2,112,At Risk / Lost
28549,1,1,2,112,At Risk / Lost
29360,1,1,2,112,At Risk / Lost
28557,1,1,2,112,At Risk / Lost
28740,1,1,2,112,At Risk / Lost
26888,1,1,2,112,At Risk / Lost
30567,1,1,2,112,At Risk / Lost
28006,1,1,2,112,At Risk / Lost
27039,1,1,2,112,At Risk / Lost
28496,1,1,2,112,At Risk / Lost
28363,1,1,2,112,At Risk / Lost
29276,1,1,2,112,At Risk / Lost
28296,1,1,2,112,At Risk / Lost
28711,1,1,2,112,At Risk / Lost
28073,1,1,2,112,At Risk / Lost
26960,1,1,2,112,At Risk / Lost
27043,1,1,2,112,At Risk / Lost
27626,1,1,2,112,At Risk / Lost
30256,1,1,2,112,At Risk / Lost
29552,1,1,2,112,At Risk / Lost
26901,1,1,2,112,At Risk / Lost
27414,1,1,2,112,At Risk / Lost
27931,1,1,2,112,At Risk / Lost
29167,1,1,2,112,At Risk / Lost
29833,1,1,2,112,At Risk / Lost
28257,1,1,2,112,At Risk / Lost
26529,1,1,2,112,At Risk / Lost
28967,1,1,2,112,At Risk / Lost
29380,1,1,2,112,At Risk / Lost
27145,1,1,2,112,At Risk / Lost
29810,1,1,2,112,At Risk / Lost
28524,1,1,2,112,At Risk / Lost
28978,1,1,2,112,At Risk / Lost
29135,1,1,2,112,At Risk / Lost
28697,1,1,2,112,At Risk / Lost
26659,1,1,2,112,At Risk / Lost
26962,1,1,2,112,At Risk / Lost
29573,1,1,2,112,At Risk / Lost
27291,1,1,2,112,At Risk / Lost
27363,1,1,2,112,At Risk / Lost
26658,1,1,2,112,At Risk / Lost
30306,1,1,2,112,At Risk / Lost
30560,1,1,2,112,At Risk / Lost
30058,1,1,2,112,At Risk / Lost
29613,1,1,2,112,At Risk / Lost
29441,1,1,2,112,At Risk / Lost
26291,1,1,2,112,At Risk / Lost
30040,1,1,2,112,At Risk / Lost
28427,1,1,2,112,At Risk / Lost
29970,1,1,2,112,At Risk / Lost
30170,1,1,2,112,At Risk / Lost
27295,1,1,2,112,At Risk / Lost
30069,1,1,2,112,At Risk / Lost
27937,1,1,2,112,At Risk / Lost
27080,1,1,2,112,At Risk / Lost
26744,1,1,2,112,At Risk / Lost
26747,1,1,2,112,At Risk / Lost
28155,1,1,2,112,At Risk / Lost
26728,1,1,2,112,At Risk / Lost
26628,1,1,2,112,At Risk / Lost
27312,1,1,2,112,At Risk / Lost
30285,1,1,2,112,At Risk / Lost
27643,1,1,2,112,At Risk / Lost
29849,1,1,2,112,At Risk / Lost
29932,1,1,2,112,At Risk / Lost
29092,1,1,2,112,At Risk / Lost
26288,1,1,2,112,At Risk / Lost
28907,1,1,2,112,At Risk / Lost
28824,1,1,2,112,At Risk / Lost
29821,1,1,2,112,At Risk / Lost
28605,1,1,2,112,At Risk / Lost
29703,1,1,2,112,At Risk / Lost
27198,1,1,2,112,At Risk / Lost
29525,1,1,2,112,At Risk / Lost
26594,1,1,2,112,At Risk / Lost
29776,1,1,2,112,At Risk / Lost
28204,1,1,2,112,At Risk / Lost
29958,1,1,2,112,At Risk / Lost
26774,1,1,2,112,At Risk / Lost
30600,1,1,2,112,At Risk / Lost
30126,1,1,2,112,At Risk / Lost
27693,1,1,2,112,At Risk / Lost
27509,1,1,2,112,At Risk / Lost
27777,1,1,2,112,At Risk / Lost
27094,1,1,2,112,At Risk / Lost
27682,1,1,2,112,At Risk / Lost
26641,1,1,2,112,At Risk / Lost
29542,1,1,2,112,At Risk / Lost
30085,1,1,2,112,At Risk / Lost
29239,1,1,2,112,At Risk / Lost
30271,1,1,2,112,At Risk / Lost
26483,1,1,2,112,At Risk / Lost
30190,1,1,2,112,At Risk / Lost
28532,1,1,2,112,At Risk / Lost
30537,1,1,2,112,At Risk / Lost
30636,1,1,2,112,At Risk / Lost
29472,1,1,2,112,At Risk / Lost
27806,1,1,2,112,At Risk / Lost
28529,1,1,2,112,At Risk / Lost
29030,1,1,2,112,At Risk / Lost
27642,1,1,2,112,At Risk / Lost
29855,1,1,2,112,At Risk / Lost
29174,1,1,2,112,At Risk / Lost
29712,1,1,2,112,At Risk / Lost
29241,1,1,2,112,At Risk / Lost
27297,1,1,2,112,At Risk / Lost
27633,1,1,2,112,At Risk / Lost
26975,1,1,2,112,At Risk / Lost
29471,1,1,2,112,At Risk / Lost
27441,1,1,2,112,At Risk / Lost
30184,1,1,2,112,At Risk / Lost
28367,1,1,2,112,At Risk / Lost
28582,1,1,2,112,At Risk / Lost
29716,1,1,2,112,At Risk / Lost
27840,1,1,2,112,At Risk / Lost
28370,1,1,2,112,At Risk / Lost
28199,1,1,2,112,At Risk / Lost
29171,1,1,2,112,At Risk / Lost
28302,1,1,2,112,At Risk / Lost
27095,1,1,2,112,At Risk / Lost
28572,1,1,2,112,At Risk / Lost
28465,1,1,2,112,At Risk / Lost
29662,1,1,2,112,At Risk / Lost
27868,1,1,2,112,At Risk / Lost
29071,1,1,2,112,At Risk / Lost
27448,1,1,2,112,At Risk / Lost
27164,1,1,2,112,At Risk / Lost
29134,1,1,2,112,At Risk / Lost
28154,1,1,2,112,At Risk / Lost
27201,1,1,2,112,At Risk / Lost
26365,1,1,2,112,At Risk / Lost
27737,1,1,2,112,At Risk / Lost
28757,1,1,2,112,At Risk / Lost
28830,1,1,2,112,At Risk / Lost
27033,1,1,2,112,At Risk / Lost
27919,1,1,2,112,At Risk / Lost
28982,1,1,2,112,At Risk / Lost
28494,1,1,2,112,At Risk / Lost
29353,1,1,2,112,At Risk / Lost
29157,1,1,2,112,At Risk / Lost
30520,1,1,2,112,At Risk / Lost
29714,1,1,2,112,At Risk / Lost
27432,1,1,2,112,At Risk / Lost
29897,1,1,2,112,At Risk / Lost
28170,1,1,2,112,At Risk / Lost
27366,1,1,2,112,At Risk / Lost
28904,1,1,2,112,At Risk / Lost
29949,1,1,2,112,At Risk / Lost
28310,1,1,2,112,At Risk / Lost
29521,1,1,2,112,At Risk / Lost
28657,1,1,2,112,At Risk / Lost
27245,1,1,2,112,At Risk / Lost
29308,1,1,2,112,At Risk / Lost
26761,1,1,2,112,At Risk / Lost
27759,1,1,2,112,At Risk / Lost
27051,1,1,2,112,At Risk / Lost
27014,1,1,2,112,At Risk / Lost
27467,1,1,2,112,At Risk / Lost
27011,1,1,2,112,At Risk / Lost
29526,1,1,2,112,At Risk / Lost
29303,1,1,2,112,At Risk / Lost
26311,1,1,2,112,At Risk / Lost
27348,1,1,1,111,At Risk / Lost
27189,1,1,1,111,At Risk / Lost
